time,artifact_role,L2_3100.out_omega_axle,L2_3100.out_omega_gearbox,L2_3100.out_omega_shaft,L2_3100.out_omega_wheel,L2_3500.out_T_shaft,L2_3500.out_omega_shaft,L2_3600.out_motor_speed,L2_4100.out_U_ac_rms,L2_4100.out_f_ac,L2_4100.out_pantograph_state,L2_4200.out_I_ac_rms,L2_4200.out_U_ac_rms,L2_4200.out_f_ac,L2_4200.out_hv_breaker_command,L2_4200.out_hv_breaker_state,L2_4200.out_hv_system_fault,L2_4200.out_line_current,L2_4200.out_line_voltage,L2_4200.out_pantograph_command,L2_4500.out_I_ac_rms,L2_4500.out_U_sec_rms,L2_4500.out_f_sec,L2_4500.out_hv_system_fault,L2_5100.out_I_sec_rms,L2_5100.out_U_motor_ll_rms,L2_5100.out_brake_resistor_dissipated_power,L2_5100.out_dc_link_current,L2_5100.out_dc_link_voltage,L2_5100.out_f_motor_e,L2_5100.out_grid_acceptable_regenerative_power,L2_5100.out_grid_returned_power,L2_5100.out_regenerative_power_actual,L2_5100.out_traction_converter_fault,L2_5300.out_I_motor_rms,L2_5300.out_T_shaft,L2_5300.out_motor_phase_voltage,L2_5300.out_motor_speed,L2_5300.out_motor_torque_actual,L2_5300.out_omega_motor,L2_7100.out_main_reservoir_pressure,L2_7200.out_T_brake,L2_7200.out_brake_availability,L2_7200.out_brake_cylinder_pressure,L2_7200.out_dynamic_brake_force_request,L2_8100.out_achieved_dynamic_brake_force,L2_8100.out_available_dynamic_brake_force,L2_8100.out_brake_cylinder_pressure,L2_8100.out_brake_safety_loop_state,L2_8100.out_dcdc_enable_command,L2_8100.out_dynamic_brake_availability,L2_8100.out_emergency_brake_request,L2_8100.out_ess_contactor_command,L2_8100.out_ess_fault_reset_command,L2_8100.out_ess_power_request,L2_8100.out_ess_precharge_command,L2_8100.out_hv_safety_loop_state,L2_8100.out_main_reservoir_pressure,L2_8100.out_motor_torque_request,L2_8100.out_safety_brake_request,L2_8100.out_sanding_request,L2_8100.out_service_brake_request,L2_D100.out_emergency_brake_request,L2_D100.out_service_brake_request,L2_D100.out_traction_command,L2_D100.out_train_direction_command,L2_E100.out_external_safety_system_state,L2_E100.out_safety_brake_request,L2_X100.out_dcdc_actual_power,L2_X100.out_ess_absorbed_power,L2_X100.out_ess_availability,L2_X100.out_ess_available_charge_power,L2_X100.out_ess_available_discharge_power,L2_X100.out_ess_fault,L2_X100.out_super_cap_soc
45.8,diagnostic,0.0,0.0,0.0,0.0,-9.986050339363564e-36,0.0,6.301235751486574e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-6.172148216322177e-37,0.0,0.0,-6.172148216322177e-37,0.0,900000.0,11040.0,1,203672.02448454197,0.0,2.1708805085572965e-35,0.0,210818.3715176236,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
45.85,diagnostic,0.0,0.0,0.0,0.0,-3.6736626183549597e-36,0.0,4.4628224748082506e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.2706064366479165e-37,0.0,0.0,-2.2706064366479165e-37,0.0,900000.0,11040.0,1,197365.39536305284,0.0,7.986223083380347e-36,0.0,203672.02448454197,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
45.9,diagnostic,0.0,0.0,0.0,0.0,-1.3514649510928399e-36,0.0,3.1607743666716346e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-8.353094270343151e-38,0.0,0.0,-8.353094270343151e-38,0.0,900000.0,11040.0,1,191799.81469758888,0.0,2.9379672849844345e-36,0.0,197365.39536305284,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
45.95,diagnostic,0.0,0.0,0.0,0.0,-4.971761709708243e-37,0.0,2.2386045273821304e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-3.0729316522262147e-38,0.0,0.0,-3.0729316522262147e-38,0.0,900000.0,11040.0,1,186888.2069992322,0.0,1.0808177629800528e-36,0.0,191799.81469758888,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.0,diagnostic,0.0,0.0,0.0,0.0,-1.829008919405043e-37,0.0,1.585481799288582e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.1304683789790167e-38,0.0,0.0,-1.1304683789790167e-38,0.0,900000.0,11040.0,1,182553.7284187218,0.0,3.976106346532702e-37,0.0,186888.2069992322,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.05,diagnostic,0.0,0.0,0.0,0.0,-6.728547791683107e-38,0.0,1.1229105030065281e-13,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-4.158760755207868e-39,0.0,0.0,-4.158760755207868e-39,0.0,900000.0,11040.0,1,178728.56449710208,0.0,1.4627277808006755e-37,0.0,182553.7284187218,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.1,diagnostic,0.0,0.0,0.0,0.0,-2.475294401499723e-38,0.0,7.952964192513356e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.529922582591595e-39,0.0,0.0,-1.529922582591595e-39,0.0,900000.0,11040.0,1,175352.8691843943,0.0,5.381074785868961e-38,0.0,178728.56449710208,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.15,diagnostic,0.0,0.0,0.0,0.0,-9.106099211585173e-39,0.0,5.632651870122539e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-5.628270647193657e-40,0.0,0.0,-5.628270647193657e-40,0.0,900000.0,11040.0,1,172373.82852686042,0.0,1.9795867851272117e-38,0.0,175352.8691843943,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.2,diagnostic,0.0,0.0,0.0,0.0,-3.349946689209665e-39,0.0,3.98930088480235e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.0705250604512345e-40,0.0,0.0,-2.0705250604512345e-40,0.0,900000.0,11040.0,1,169744.83437391318,0.0,7.282492802629706e-39,0.0,172373.82852686042,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.25,diagnostic,0.0,0.0,0.0,0.0,-1.2323765159805748e-39,0.0,2.8254047856038703e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-7.617036021702669e-41,0.0,0.0,-7.617036021702669e-41,0.0,900000.0,11040.0,1,167424.75517702423,0.0,2.679079382566467e-39,0.0,169744.83437391318,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.3,diagnostic,0.0,0.0,0.0,0.0,-4.533659840117429e-40,0.0,2.0010804983211404e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.8021509550467233e-41,0.0,0.0,-2.8021509550467233e-41,0.0,900000.0,11040.0,1,165377.29247201877,0.0,9.855782261124845e-40,0.0,167424.75517702423,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.35,diagnostic,0.0,0.0,0.0,0.0,-1.6678402484438098e-40,0.0,1.4172564515938357e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.0308537274206118e-41,0.0,0.0,-1.0308537274206118e-41,0.0,900000.0,11040.0,1,163570.412976694,0.0,3.625739670530021e-40,0.0,165377.29247201877,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.4,diagnostic,0.0,0.0,0.0,0.0,-6.135641385607481e-41,0.0,1.0037656412470823e-14,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-3.792298931729929e-42,0.0,0.0,-3.792298931729929e-42,0.0,900000.0,11040.0,1,161975.84741872628,0.0,1.3338350838277133e-40,0.0,163570.412976694,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.45,diagnostic,0.0,0.0,0.0,0.0,-2.2571763241656536e-41,0.0,7.109125955398463e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.3951088117598636e-42,0.0,0.0,-1.3951088117598636e-42,0.0,900000.0,11040.0,1,160568.64825285168,0.0,4.906905052534029e-41,0.0,161975.84741872628,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.5,diagnostic,0.0,0.0,0.0,0.0,-8.303687647594708e-42,0.0,5.035007154352228e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-5.132318500435735e-43,0.0,0.0,-5.132318500435735e-43,0.0,900000.0,11040.0,1,159326.79934764773,0.0,1.8051494886075452e-41,0.0,160568.64825285168,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.55,diagnostic,0.0,0.0,0.0,0.0,-3.0547559714593494e-42,0.0,3.566021646462331e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.8880744618541527e-43,0.0,0.0,-1.8880744618541527e-43,0.0,900000.0,11040.0,1,158230.8715353271,0.0,6.640773850998585e-42,0.0,159326.79934764773,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.6,diagnostic,0.0,0.0,0.0,0.0,-1.1237819196955917e-42,0.0,2.5256191288717123e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-6.945837779169773e-44,0.0,0.0,-6.945837779169773e-44,0.0,900000.0,11040.0,1,157263.71863549788,0.0,2.4430041732512862e-42,0.0,158230.8715353271,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.65,diagnostic,0.0,0.0,0.0,0.0,-4.134162646161849e-43,0.0,1.7887586269844283e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.555230920668467e-44,0.0,0.0,-2.555230920668467e-44,0.0,900000.0,11040.0,1,156410.20919707287,0.0,8.987310100351845e-43,0.0,157263.71863549788,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.7,diagnostic,0.0,0.0,0.0,0.0,-1.5208734439818716e-43,0.0,1.2668804211348452e-15,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-9.400169231595056e-45,0.0,0.0,-9.400169231595056e-45,0.0,900000.0,11040.0,1,155656.98976133607,0.0,3.306246617351895e-43,0.0,156410.20919707287,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.75,diagnostic,0.0,0.0,0.0,0.0,-5.5949807266453775e-44,0.0,8.972624798241014e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-3.458129003836174e-45,0.0,0.0,-3.458129003836174e-45,0.0,900000.0,11040.0,1,154992.27594233185,0.0,1.2163001579663863e-43,0.0,155656.98976133607,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.8,diagnostic,0.0,0.0,0.0,0.0,-2.0582783830832907e-44,0.0,6.354822004265581e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.2721745654300082e-45,0.0,0.0,-1.2721745654300082e-45,0.0,900000.0,11040.0,1,154405.66805595547,0.0,4.474518224094111e-44,0.0,154992.27594233185,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.85,diagnostic,0.0,0.0,0.0,0.0,-7.571983013439409e-45,0.0,4.500774702383054e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-4.680068682029138e-46,0.0,0.0,-4.680068682029138e-46,0.0,900000.0,11040.0,1,153887.9884131966,0.0,1.6460832637911758e-44,0.0,154405.66805595547,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.9,diagnostic,0.0,0.0,0.0,0.0,-2.785576879543743e-45,0.0,3.187653864736742e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.7217010513888477e-46,0.0,0.0,-1.7217010513888477e-46,0.0,900000.0,11040.0,1,153431.13773193082,0.0,6.055601912051615e-45,0.0,153887.9884131966,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
46.95,diagnostic,0.0,0.0,0.0,0.0,-1.024756465786642e-45,0.0,2.2576418135284595e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-6.33378420649214e-47,0.0,0.0,-6.33378420649214e-47,0.0,900000.0,11040.0,1,153027.9684207701,0.0,2.2277314473622654e-45,0.0,153431.13773193082,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.0,diagnostic,0.0,0.0,0.0,0.0,-3.7698683597041216e-46,0.0,1.598964873374986e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.3300689943848355e-47,0.0,0.0,-2.3300689943848355e-47,0.0,900000.0,11040.0,1,152672.1727524536,0.0,8.195365999356785e-46,0.0,153027.9684207701,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.05,diagnostic,0.0,0.0,0.0,0.0,-1.3868570654578541e-46,0.0,1.1324598308583089e-16,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-8.571844795451976e-48,0.0,0.0,-8.571844795451976e-48,0.0,900000.0,11040.0,1,152358.18417721125,0.0,3.014906664038813e-46,0.0,152672.1727524536,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.1,diagnostic,0.0,0.0,0.0,0.0,-5.101962022253016e-47,0.0,8.020596886538785e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-3.153405473159209e-48,0.0,0.0,-3.153405473159209e-48,0.0,900000.0,11040.0,1,152081.09023211294,0.0,1.1091221787506556e-46,0.0,152358.18417721125,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.15,diagnostic,0.0,0.0,0.0,0.0,-1.876906937624361e-47,0.0,5.680552427859535e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.1600730432527772e-48,0.0,0.0,-1.1600730432527772e-48,0.0,900000.0,11040.0,1,151836.55568383876,0.0,4.080232473096437e-47,0.0,152081.09023211294,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.2,diagnostic,0.0,0.0,0.0,0.0,-6.90475475344053e-48,0.0,4.0232262438994263e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-4.2676702286988606e-49,0.0,0.0,-4.2676702286988606e-49,0.0,900000.0,11040.0,1,151620.75470241185,0.0,1.501033642052289e-47,0.0,151836.55568383876,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.25,diagnostic,0.0,0.0,0.0,0.0,-2.540117320121562e-48,0.0,2.849432271801106e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.569988138837738e-49,0.0,0.0,-1.569988138837738e-49,0.0,900000.0,11040.0,1,151430.3110047279,0.0,5.521994174177308e-48,0.0,151620.75470241185,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.3,diagnostic,0.0,0.0,0.0,0.0,-9.344569402362216e-49,0.0,2.0180978596202903e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-5.775663591614197e-50,0.0,0.0,-5.775663591614197e-50,0.0,900000.0,11040.0,1,151262.24503140504,0.0,2.0314281309483077e-48,0.0,151430.3110047279,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.35,diagnostic,0.0,0.0,0.0,0.0,-3.43767496972877e-49,0.0,1.4293089228015444e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.1247478944772755e-50,0.0,0.0,-2.1247478944772755e-50,0.0,900000.0,11040.0,1,151113.92733051776,0.0,7.473206455932108e-49,0.0,151262.24503140504,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.4,diagnostic,0.0,0.0,0.0,0.0,-1.2646499467928742e-49,0.0,1.0123017509093897e-17,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-7.816510680504986e-51,0.0,0.0,-7.816510680504986e-51,0.0,900000.0,11040.0,1,150983.03741888626,0.0,2.7492390147671183e-49,0.0,151113.92733051776,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.45,diagnostic,0.0,0.0,0.0,0.0,-4.652387157036568e-50,0.0,7.169582576211905e-18,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-2.875533581054783e-51,0.0,0.0,-2.875533581054783e-51,0.0,900000.0,11040.0,1,150867.5274772919,0.0,1.0113885123992538e-49,0.0,150983.03741888626,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
47.5,diagnostic,0.0,0.0,0.0,0.0,-1.711517587443807e-50,0.0,5.077825289835182e-18,24999.91584234241,50.0,1,0.21039414397617529,24999.91584234241,50.0,1,1,0,0.21039414397617529,24999.91584234241,1,0.21039414397617529,1499.9949505405446,50.0,0,3.4013719942815004,0.0,0.0,-0.0,1799.9939406486487,0.0,0.0,0.0,0.0,0,0.0,-1.0578496868681497e-51,0.0,0.0,-1.0578496868681497e-51,0.0,900000.0,11040.0,1,150765.59031161715,0.0,3.720690407486537e-50,0.0,150867.5274772919,1,1,0,0,1,0,0.0,0,1,900000.0,-0.0,0,0,0.3,0,0.3,0.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.46082015742615184
